,LINK,RECEITA,TIPO,PREPARO,RENDIMENTO
10246,https://www.tudogostoso.com.br/receita/64148-aperitivo-de-batata-maravilhoso.html, Aperitivo de batata maravilhoso ,Microondas,25.0,1
10247,https://www.tudogostoso.com.br/receita/64151-batata-rosti-recheada-com-bacon-e-provolone.html, Batata rosti recheada com bacon e provolone ,,20.0,4
10248,https://www.tudogostoso.com.br/receita/64161-bolo-com-gelatina-de-abacaxi.html, Bolo com gelatina de abacaxi ,,60.0,10
10249,https://www.tudogostoso.com.br/receita/64189-bolinho-caipira.html, Bolinho caipira ,,30.0,50
10250,https://www.tudogostoso.com.br/receita/64206-massa-para-bolinho-de-queijo-ou-coxinha.html, Massa para bolinho de queijo ou coxinha ,,40.0,30
10251,https://www.tudogostoso.com.br/receita/64207-amendoim-doce.html, Amendoim Doce ,,30.0,5
10252,https://www.tudogostoso.com.br/receita/64222-bolo-de-maca-com-canela.html, Bolo de maçã com canela ,,50.0,15
10253,https://www.tudogostoso.com.br/receita/64227-farofa-de-jerimum.html, Farofa de jerimum ,,30.0,4
10254,https://www.tudogostoso.com.br/receita/64240-macarrao-com-frango-na-panela-de-pressao.html, Macarrão com frango na panela de pressão ,,90.0,8
10255,https://www.tudogostoso.com.br/receita/64249-berinjela-na-cumbuca.html, Berinjela na cumbuca ,,50.0,5
10256,https://www.tudogostoso.com.br/receita/64251-massa-basica-para-pizza-esfiha-e-salgados-assados.html," Massa básica para pizza, esfiha e salgados assados ",,90.0,20
10257,https://www.tudogostoso.com.br/receita/64270-recheio-de-leite-ninho-cozido.html, Recheio de Leite Ninho cozido ,,10.0,8
10258,https://www.tudogostoso.com.br/receita/64285-salada-basica-com-soja.html, Salada básica com soja ,Rápida,15.0,2
10259,https://www.tudogostoso.com.br/receita/64289-bauru-no-microondas.html, Bauru no microondas ,Microondas,15.0,6
10260,https://www.tudogostoso.com.br/receita/64308-sorvete-caseiro-de-morango.html, Sorvete caseiro de morango ,,30.0,30
10261,https://www.tudogostoso.com.br/receita/64309-cebola-empanada.html, Cebola empanada ,,15.0,3
10262,https://www.tudogostoso.com.br/receita/64313-trufa-de-coco.html, Trufa de coco ,,40.0,40
10263,https://www.tudogostoso.com.br/receita/64315-pizza-delicia.html, Pizza delícia ,,30.0,8
10264,https://www.tudogostoso.com.br/receita/64329-robalo-assado-com-farofa-de-castanhas.html, Robalo assado com farofa de castanhas ,,100.0,4
10265,https://www.tudogostoso.com.br/receita/64338-pave-de-waffer-de-chocolate-ou-bis.html, Pavê de waffer de chocolate ou Bis ,,40.0,10
10266,https://www.tudogostoso.com.br/receita/64340-pudim-de-maria-mole.html, Pudim de maria-mole ,,20.0,4
10267,https://www.tudogostoso.com.br/receita/64343-carne-ao-curry-deliciosa.html, Carne ao curry deliciosa ,,20.0,8
10268,https://www.tudogostoso.com.br/receita/64345-camarao-ao-bafo-com-cerveja.html, Camarão ao bafo com cerveja ,,30.0,8
10269,https://www.tudogostoso.com.br/receita/64361-bolo-gelado-de-chocolate-com-limao.html, Bolo gelado de chocolate com limão ,,60.0,12
10270,https://www.tudogostoso.com.br/receita/64362-arroz-doce-de-micro-ondas.html, Arroz doce de micro-ondas ,Microondas,50.0,10
10271,https://www.tudogostoso.com.br/receita/64363-bolinho-de-espinafre.html, Bolinho de espinafre ,,30.0,12
10272,https://www.tudogostoso.com.br/receita/64370-chocolate-quente-saboroso.html, Chocolate quente saboroso ,,20.0,10
10273,https://www.tudogostoso.com.br/receita/64372-coquetel-da-leka.html, Coquetel da Leka ,,15.0,10
10274,https://www.tudogostoso.com.br/receita/64378-mantecau.html, Mantecau ,,30.0,60
10275,https://www.tudogostoso.com.br/receita/64396-molho-pesto-de-tomates-secos.html, Molho pesto de tomates secos ,Rápida,5.0,4
10276,https://www.tudogostoso.com.br/receita/64417-caldo-de-abobora-com-massinha.html, Caldo de abóbora com massinha ,,30.0,8
10277,https://www.tudogostoso.com.br/receita/64420-yakissoba-rapido.html, Yakissoba rápido ,Rápida,40.0,2
10278,https://www.tudogostoso.com.br/receita/64423-bolo-sem-ovo.html, Bolo sem ovo ,,60.0,15
10279,https://www.tudogostoso.com.br/receita/64432-bolo-pudim-de-liquidificador.html, Bolo pudim de liquidificador ,,90.0,12
10280,https://www.tudogostoso.com.br/receita/64439-pao-caseiro.html, Pão caseiro ,,150.0,4
10281,https://www.tudogostoso.com.br/receita/64450-torta-de-escarola.html, Torta de escarola ,,60.0,16
10282,https://www.tudogostoso.com.br/receita/64463-bolo-de-banana-vegan.html, Bolo de banana (vegan) ,,60.0,10
10283,https://www.tudogostoso.com.br/receita/64498-arroz-cremoso-com-espinafre.html, Arroz cremoso com espinafre ,,40.0,10
10284,https://www.tudogostoso.com.br/receita/64508-farofa-de-abobrinha-e-cenoura.html, Farofa de abobrinha e cenoura ,,15.0,4
10285,https://www.tudogostoso.com.br/receita/64511-gratinado-de-aipim-mandioca-muito-facil.html, Gratinado de aipim (mandioca) muito fácil ,,40.0,5
10286,https://www.tudogostoso.com.br/receita/64523-lasanha-de-batata.html, Lasanha de batata ,,20.0,4
10287,https://www.tudogostoso.com.br/receita/64525-sopa-de-lentilha-tradicional.html, Sopa de Lentilha (tradicional) ,Rápida,30.0,4
10288,https://www.tudogostoso.com.br/receita/64533-bolo-marmore-receita-de-familia.html, Bolo mármore - receita de família ,,60.0,20
10289,https://www.tudogostoso.com.br/receita/64544-yakissoba-especial.html, Yakissoba Especial ,,20.0,6
10290,https://www.tudogostoso.com.br/receita/64566-tortei-da-nona.html, Tortei da Nona ,,40.0,6
10291,https://www.tudogostoso.com.br/receita/64568-salada-de-fruta.html, Salada de fruta ,,10.0,10
10292,https://www.tudogostoso.com.br/receita/64618-lagosta-grelhada.html, Lagosta Grelhada ,,60.0,1
10293,https://www.tudogostoso.com.br/receita/64641-mojica-de-pintado-a-cuiabana.html, Mojica de pintado à cuiabana ,,20.0,6
10294,https://www.tudogostoso.com.br/receita/64675-sonhos-com-goiabada.html, Sonhos com goiabada ,,90.0,50
10295,https://www.tudogostoso.com.br/receita/64680-moqueca-capixaba-a-legitima.html, Moqueca capixaba - a legítima ,,40.0,4
10296,https://www.tudogostoso.com.br/receita/64681-lasanha-com-massa-de-pastel.html, Lasanha com massa de pastel ,,50.0,12
10297,https://www.tudogostoso.com.br/receita/64685-carreteiro-de-linguica.html, Carreteiro de linguiça ,,35.0,4
10298,https://www.tudogostoso.com.br/receita/64693-galinhada.html, Galinhada ,,40.0,6
10299,https://www.tudogostoso.com.br/receita/64720-nachos-mexicanos-originais.html, Nachos mexicanos originais ,,60.0,15
10300,https://www.tudogostoso.com.br/receita/64723-carre-a-mineira.html, Carré à mineira ,,50.0,5
10301,https://www.tudogostoso.com.br/receita/64735-sopa-de-cenoura.html, Sopa de Cenoura ,,60.0,4
10302,https://www.tudogostoso.com.br/receita/64792-mini-pizzas.html, Mini Pizzas ,,60.0,30
10303,https://www.tudogostoso.com.br/receita/64796-frango-caprese.html, Frango Caprese ,,30.0,4
10304,https://www.tudogostoso.com.br/receita/64799-panqueca-da-mae-angela.html, Panqueca da Mãe Angela ,,40.0,6
10305,https://www.tudogostoso.com.br/receita/64804-mini-bauru.html, Mini Bauru ,,20.0,2
10306,https://www.tudogostoso.com.br/receita/64809-file-de-merluza-ao-forno.html, Filé de merluza ao forno ,,60.0,4
10307,https://www.tudogostoso.com.br/receita/64838-quiche-light-de-espinafre.html, Quiche light de espinafre ,,70.0,12
10308,https://www.tudogostoso.com.br/receita/64857-bolo-de-aveia-e-acucar-mascavo.html, Bolo de aveia e açúcar mascavo ,,50.0,10
10309,https://www.tudogostoso.com.br/receita/64874-pao-misto-de-liquidificador.html, Pão misto de liquidificador ,,90.0,10
10310,https://www.tudogostoso.com.br/receita/64886-file-de-frango-recheado.html, Filé de frango recheado ,,40.0,10
10311,https://www.tudogostoso.com.br/receita/64888-creme-de-mandioquinha-especial.html, Creme de mandioquinha especial ,,40.0,10
10312,https://www.tudogostoso.com.br/receita/64898-torta-suica-pudim-de-padaria.html, Torta suíça (Pudim de padaria) ,,70.0,12
10313,https://www.tudogostoso.com.br/receita/64910-bolo-de-limao-com-suspiro.html, Bolo de limão com suspiro ,,120.0,10
10314,https://www.tudogostoso.com.br/receita/64914-batata-doce-em-calda.html, Batata doce em calda ,,35.0,6
10315,https://www.tudogostoso.com.br/receita/64918-assado-de-triguilho-vegetariano.html, Assado de triguilho (vegetariano) ,,30.0,5
10316,https://www.tudogostoso.com.br/receita/64923-biscoitos-de-gergelim.html, Biscoitos de Gergelim ,,30.0,25
10317,https://www.tudogostoso.com.br/receita/64936-bifes-ao-molho-de-requeijao-e-mostarda.html, Bifes ao molho de requeijão e mostarda ,,30.0,5
10318,https://www.tudogostoso.com.br/receita/64937-arroz-boliviano.html, Arroz boliviano ,,60.0,4
10319,https://www.tudogostoso.com.br/receita/64960-bolo-para-cafe-da-tarde.html, Bolo para café da tarde ,,60.0,12
10320,https://www.tudogostoso.com.br/receita/64965-pizza-de-liquidificador.html, Pizza de liquidificador ,,10.0,6
10321,https://www.tudogostoso.com.br/receita/64971-pate-de-creme-de-cebola.html, Patê de creme de cebola ,,10.0,1
10322,https://www.tudogostoso.com.br/receita/64976-torta-de-morangos-da-tia-rose.html, Torta de morangos da tia Rose ,,60.0,8
10323,https://www.tudogostoso.com.br/receita/64977-macarronese.html, Macarronese ,,20.0,6
10324,https://www.tudogostoso.com.br/receita/64979-panqueca-de-soja.html, Panqueca de Soja ,,40.0,8
10325,https://www.tudogostoso.com.br/receita/64997-chocolate-quente.html, Chocolate quente ,,20.0,10
10326,https://www.tudogostoso.com.br/receita/65002-enroladinho-de-file-de-peixe.html, Enroladinho de filé de peixe ,,30.0,5
10327,https://www.tudogostoso.com.br/receita/65006-biscoito-de-laranja.html, Biscoito de laranja ,,30.0,40
10328,https://www.tudogostoso.com.br/receita/65007-pure-de-aipim-com-queijo.html, Purê de aipim com queijo ,,60.0,8
10329,https://www.tudogostoso.com.br/receita/65044-creme-de-milho-delicioso.html, Creme de milho delicioso ,,15.0,4
10330,https://www.tudogostoso.com.br/receita/65062-bolo-simples-de-iogurte.html, Bolo simples de iogurte ,,60.0,8
10331,https://www.tudogostoso.com.br/receita/65072-trufas-de-cafe.html, Trufas de café ,,30.0,100
10332,https://www.tudogostoso.com.br/receita/65076-pao-de-batata.html, Pão de batata ,,120.0,24
10333,https://www.tudogostoso.com.br/receita/65096-chepa.html, Chêpa ,,40.0,6
10334,https://www.tudogostoso.com.br/receita/65121-cacarola-italiana.html, Caçarola Italiana ,,60.0,8
10335,https://www.tudogostoso.com.br/receita/65122-massa-de-pizza-de-batedeira.html, Massa de pizza de batedeira ,,60.0,10
10336,https://www.tudogostoso.com.br/receita/65128-pave-distracao.html, Pavê distração ,,20.0,10
10337,https://www.tudogostoso.com.br/receita/65138-quindao-de-coco-fresco-da-rota-do-charme.html, Quindão de coco fresco da Rota do Charme ,,30.0,8
10338,https://www.tudogostoso.com.br/receita/65144-bolo-de-cenoura-vegan.html, Bolo de cenoura (vegan) ,Microondas,20.0,10
10339,https://www.tudogostoso.com.br/receita/65160-maxixe-recheado.html, Maxixe recheado ,,45.0,6
10340,https://www.tudogostoso.com.br/receita/65171-quentao-de-abacaxi.html, Quentão de abacaxi ,,30.0,6
10341,https://www.tudogostoso.com.br/receita/65184-canelone-ao-molho-branco.html, Canelone ao molho branco ,,30.0,5
10342,https://www.tudogostoso.com.br/receita/65187-torta-de-forno-deliciosa.html, Torta de forno deliciosa ,,60.0,4
10343,https://www.tudogostoso.com.br/receita/65193-sonho-assado-sem-pesadelo.html, Sonho assado sem pesadelo ,,70.0,50
10344,https://www.tudogostoso.com.br/receita/65221-sopa-leve-de-proteina-de-soja-com-legumes.html, Sopa leve de proteína de soja com legumes ,Rápida,15.0,5
10345,https://www.tudogostoso.com.br/receita/65256-bolo-nega-maluca-de-micro-ondas.html, Bolo nega maluca de micro-ondas ,Microondas,20.0,12
10346,https://www.tudogostoso.com.br/receita/65291-brigadeiro-de-cappuccino.html, Brigadeiro de cappuccino ,,80.0,35
10347,https://www.tudogostoso.com.br/receita/65297-molho-de-alho-com-parmesao.html, Molho de alho com parmesão ,Rápida,10.0,10
10348,https://www.tudogostoso.com.br/receita/65299-pasteizinhos-de-forno-pratico-para-festas.html, Pasteizinhos de forno prático para festas ,,60.0,100
10349,https://www.tudogostoso.com.br/receita/65313-bacalhau-ao-creme.html, Bacalhau ao creme ,,60.0,15
10350,https://www.tudogostoso.com.br/receita/65324-pudim-de-coco.html, Pudim de coco ,,90.0,10
10351,https://www.tudogostoso.com.br/receita/65351-pate-fantastico.html, Patê fantástico ,,10.0,5
10352,https://www.tudogostoso.com.br/receita/65365-milk-shake-de-neston-e-pessego.html, Milk shake de Neston e pêssego ,,5.0,3
10353,https://www.tudogostoso.com.br/receita/65404-chimichurri-argentino.html, Chimichurri Argentino ,,30.0,40
10354,https://www.tudogostoso.com.br/receita/65405-macarrao-ao-molho-branco-com-brocolis.html, Macarrão ao molho branco com brócolis ,,45.0,3
10355,https://www.tudogostoso.com.br/receita/65436-picadinho-a-paulista.html, Picadinho à paulista ,,50.0,8
10356,https://www.tudogostoso.com.br/receita/65439-bolinhas-de-queijo-super-faceis.html, Bolinhas de queijo super fáceis ,,30.0,50
10357,https://www.tudogostoso.com.br/receita/65469-isca-de-frango-para-tira-gosto.html, Isca de frango para tira gosto ,,35.0,4
10358,https://www.tudogostoso.com.br/receita/65505-chocotone-gelado.html, Chocotone gelado ,,30.0,10
10359,https://www.tudogostoso.com.br/receita/65533-sopa-de-legumes-com-jerimum-abobora.html, Sopa de legumes com jerimum (abóbora) ,,40.0,4
10360,https://www.tudogostoso.com.br/receita/65535-cheesecake-com-coulis-de-morango.html, Cheesecake com Coulis de Morango ,,100.0,8
10361,https://www.tudogostoso.com.br/receita/65537-carne-com-moyashi.html, Carne com moyashi ,,40.0,5
10362,https://www.tudogostoso.com.br/receita/65553-lasanha-ao-molho-de-frango-e-catupiry.html, Lasanha ao molho de frango e catupiry ,,60.0,12
10363,https://www.tudogostoso.com.br/receita/65565-macarrao-com-alho-poro.html, Macarrão com alho poró ,,30.0,8
10364,https://www.tudogostoso.com.br/receita/65574-torta-de-pao-de-forma.html, Torta de pão de forma ,,60.0,6
10365,https://www.tudogostoso.com.br/receita/65580-cheesecake-de-morango.html, Cheesecake de morango ,,10.0,12
10366,https://www.tudogostoso.com.br/receita/65587-brioche-super-facil.html, Brioche super fácil ,,120.0,2
10367,https://www.tudogostoso.com.br/receita/65589-manjar-de-coco-com-calda-de-abacaxi.html, Manjar de coco com calda de abacaxi ,,20.0,10
10368,https://www.tudogostoso.com.br/receita/65603-batatas-ao-leite.html, Batatas ao Leite ,,40.0,8
10369,https://www.tudogostoso.com.br/receita/65604-cassata-italiana.html, Cassata italiana ,,15.0,6
10370,https://www.tudogostoso.com.br/receita/65617-batata-cremosa-com-carne-moida.html, Batata cremosa com carne moída ,,35.0,6
10371,https://www.tudogostoso.com.br/receita/65618-frango-com-casquinha-crocante.html, Frango com casquinha crocante ,,60.0,4
10372,https://www.tudogostoso.com.br/receita/65627-salmao-em-crosta-de-gergelin-e-molho-de-gengibre.html, Salmão em crosta de gergelin e molho de gengibre ,,30.0,2
10373,https://www.tudogostoso.com.br/receita/65642-bolo-molhado-de-coco.html, Bolo molhado de coco ,,50.0,10
10374,https://www.tudogostoso.com.br/receita/65644-sopa-de-batata-com-calabresa.html, Sopa de batata com calabresa ,,30.0,4
10375,https://www.tudogostoso.com.br/receita/65649-arroz-com-carne.html, Arroz com carne ,,40.0,5
10376,https://www.tudogostoso.com.br/receita/65652-macarrao-ao-molho-de-atum-com-creme-de-leite.html, Macarrão ao molho de atum com creme de leite ,,20.0,4
10377,https://www.tudogostoso.com.br/receita/65668-creme-de-abobora-cabotia-com-requeijao.html, Creme de abóbora cabotiá com requeijão ,,30.0,6
10378,https://www.tudogostoso.com.br/receita/65676-bolo-de-mel-com-ameixas.html, Bolo de mel com ameixas ,,90.0,14
10379,https://www.tudogostoso.com.br/receita/65680-sobremesa-tropical-de-abacaxi.html, Sobremesa tropical de abacaxi ,Rápida,30.0,8
10380,https://www.tudogostoso.com.br/receita/65690-biscoitos-rapidos.html, Biscoitos rápidos ,,60.0,40
10381,https://www.tudogostoso.com.br/receita/65700-file-de-peixe-ao-creme.html, Filé de peixe ao creme ,,30.0,6
10382,https://www.tudogostoso.com.br/receita/65706-cha-indiano.html, Chá indiano ,,20.0,3
10383,https://www.tudogostoso.com.br/receita/65711-molho-branco-facil.html, Molho branco fácil ,,30.0,4
10384,https://www.tudogostoso.com.br/receita/65716-bolo-de-fuba-com-coco-super-fofo.html, Bolo de fubá com coco super fofo ,,60.0,12
10385,https://www.tudogostoso.com.br/receita/65718-milk-shake-de-flocos.html, Milk shake de flocos ,,15.0,2
10386,https://www.tudogostoso.com.br/receita/65726-macarrao-com-camarao-e-mexilhoes.html, Macarrão com camarão e mexilhões ,,30.0,6
10387,https://www.tudogostoso.com.br/receita/65741-doce-de-abobora.html, Doce de abóbora ,,90.0,10
10388,https://www.tudogostoso.com.br/receita/65747-bolo-gelado-com-recheio-de-coco.html, Bolo gelado com recheio de coco ,,60.0,14
10389,https://www.tudogostoso.com.br/receita/65752-quibe-frito.html, Quibe frito ,,60.0,40
10390,https://www.tudogostoso.com.br/receita/65767-costeletas-de-suino-com-molho-de-mostarda.html, Costeletas de suíno com molho de mostarda ,,65.0,4
10391,https://www.tudogostoso.com.br/receita/65771-torta-de-sardinha-simples.html, Torta de sardinha simples ,,60.0,12
10392,https://www.tudogostoso.com.br/receita/65775-sorvete-rapido.html, Sorvete rápido ,,5.0,4
10393,https://www.tudogostoso.com.br/receita/65784-bolinho-de-arroz-da-kinha.html, Bolinho de arroz da Kinha ,,30.0,25
10394,https://www.tudogostoso.com.br/receita/65805-doce-de-creme-de-leite-de-micro-ondas.html, Doce de creme de leite de micro-ondas ,Microondas,15.0,3
10395,https://www.tudogostoso.com.br/receita/65812-bolo-gelado-de-coca-cola.html, Bolo gelado de Coca-Cola ,,60.0,12
10396,https://www.tudogostoso.com.br/receita/65815-pastelao-de-forno.html, Pastelão de forno ,,40.0,15
10397,https://www.tudogostoso.com.br/receita/65823-bolo-fofinho-de-mamao.html, Bolo fofinho de mamão ,,60.0,15
10398,https://www.tudogostoso.com.br/receita/65828-pave-cremoso-de-pacoquinha.html, Pavê cremoso de paçoquinha ,,30.0,12
10399,https://www.tudogostoso.com.br/receita/65846-frango-especial-assado.html, Frango especial assado ,,120.0,6
10400,https://www.tudogostoso.com.br/receita/65862-torta-caramelada-de-banana.html, Torta caramelada de banana ,,60.0,10
10401,https://www.tudogostoso.com.br/receita/65865-cuscuz-de-feira.html, Cuscuz de feira ,,45.0,15
10402,https://www.tudogostoso.com.br/receita/65892-molho-de-tomates-para-macarrao.html, Molho de tomates para macarrão ,,20.0,1
10403,https://www.tudogostoso.com.br/receita/65910-bolo-de-chocolate-com-recheio-de-doce-de-leite.html, Bolo de chocolate com recheio de doce de leite ,,60.0,20
10404,https://www.tudogostoso.com.br/receita/65926-banana-bread.html, Banana Bread ,,80.0,10
10405,https://www.tudogostoso.com.br/receita/65927-pudim-de-dar-agua-na-boca.html, Pudim de dar água na boca ,Rápida,35.0,10
10406,https://www.tudogostoso.com.br/receita/65964-massa-podre-de-empadao.html, Massa podre de empadão ,,45.0,1
10407,https://www.tudogostoso.com.br/receita/65988-refogado-cheiro-de-pizza.html, Refogado cheiro de pizza ,,25.0,6
10408,https://www.tudogostoso.com.br/receita/65995-choconhaque-cremoso.html, Choconhaque cremoso ,,10.0,2
10409,https://www.tudogostoso.com.br/receita/66016-risoto-de-limao.html, Risoto de limão ,,30.0,2
10410,https://www.tudogostoso.com.br/receita/66020-empadao-de-sardinha.html, Empadão de sardinha ,,40.0,4
10411,https://www.tudogostoso.com.br/receita/66026-macarrao-com-creme-de-leite-e-bacon.html, Macarrão com creme de leite e bacon ,,15.0,6
10412,https://www.tudogostoso.com.br/receita/66032-panqueca-de-calabresa.html, Panqueca de calabresa ,,50.0,12
10413,https://www.tudogostoso.com.br/receita/66034-bolo-nega-maluca.html, Bolo nega maluca ,,60.0,8
10414,https://www.tudogostoso.com.br/receita/66039-biscoitao-montanha-russa.html, Biscoitão montanha russa ,,10.0,10
10415,https://www.tudogostoso.com.br/receita/66044-massa-para-pizza-com-fermento-quimico.html, Massa para pizza com fermento químico ,,50.0,12
10416,https://www.tudogostoso.com.br/receita/66069-torta-de-banana.html, Torta de banana ,,60.0,20
10417,https://www.tudogostoso.com.br/receita/66073-creme-russo-facil.html, Creme Russo fácil ,,30.0,12
10418,https://www.tudogostoso.com.br/receita/66100-bolo-de-trufa.html, Bolo de Trufa ,,120.0,25
10419,https://www.tudogostoso.com.br/receita/66103-couve-flor-gratinada-com-bacon-e-queijo.html, Couve-flor gratinada com bacon e queijo ,,30.0,4
10420,https://www.tudogostoso.com.br/receita/66113-amendoim-doce-super-crocante.html, Amendoim doce super crocante ,,60.0,10
10421,https://www.tudogostoso.com.br/receita/66122-coxinha-cremosa-de-frango.html, Coxinha cremosa de frango ,,30.0,50
10422,https://www.tudogostoso.com.br/receita/66128-bolo-de-chocolate-com-coco-molhadinho.html, Bolo de chocolate com coco molhadinho ,,60.0,10
10423,https://www.tudogostoso.com.br/receita/66131-caril-de-frango.html, Caril de frango ,,50.0,5
10424,https://www.tudogostoso.com.br/receita/66133-brigadeirao-de-micro-ondas-com-cobertura-de-ovomaltine.html, Brigadeirão de micro-ondas com cobertura de Ovomaltine ,Microondas,25.0,10
10425,https://www.tudogostoso.com.br/receita/66139-bolo-gelado-cremoso.html, Bolo gelado cremoso ,,90.0,20
10426,https://www.tudogostoso.com.br/receita/66143-sopa-creme-de-milho-e-palmito.html, Sopa creme de milho e palmito ,,15.0,2
10427,https://www.tudogostoso.com.br/receita/66144-bolo-4-leites-maravilhoso.html, Bolo 4 leites maravilhoso ,,80.0,16
10428,https://www.tudogostoso.com.br/receita/66147-lanche-da-tarde.html, Lanche da tarde ,,30.0,6
10429,https://www.tudogostoso.com.br/receita/66159-bolo-de-fuba-especial.html, Bolo de Fubá Especial ,,60.0,10
10430,https://www.tudogostoso.com.br/receita/66160-broa-de-milho-com-capim-santo.html, Broa de Milho com Capim Santo ,,100.0,12
10431,https://www.tudogostoso.com.br/receita/66192-kaipimenta-do-kao.html, Kaipimenta do Kão ,,5.0,1
10432,https://www.tudogostoso.com.br/receita/66207-bolo-com-massa-pao-de-lo.html, Bolo com massa pão de ló ,,60.0,12
10433,https://www.tudogostoso.com.br/receita/66221-rubacao.html, Rubacão ,,90.0,5
10434,https://www.tudogostoso.com.br/receita/66227-nhoque-de-forma.html, Nhoque de forma ,,30.0,6
10435,https://www.tudogostoso.com.br/receita/66241-rocambole-de-batata.html, Rocambole de batata ,,40.0,10
10436,https://www.tudogostoso.com.br/receita/66247-enroladinho-de-cabelo-de-anjo-e-passas.html, Enroladinho de cabelo de anjo e passas ,,50.0,4
10437,https://www.tudogostoso.com.br/receita/66253-farofa-de-bacon-deliciosa.html, Farofa de bacon deliciosa ,,10.0,15
10438,https://www.tudogostoso.com.br/receita/66260-creme-de-ameixa.html, Creme de Ameixa ,,40.0,10
10439,https://www.tudogostoso.com.br/receita/66262-wrap-de-frango-e-cheddar.html, Wrap de frango e cheddar ,Rápida,30.0,10
10440,https://www.tudogostoso.com.br/receita/66263-mane-pelado-bolo-de-mandioca-queijo-e-coco.html," Mané Pelado (bolo de mandioca, queijo e coco) ",,60.0,16
10441,https://www.tudogostoso.com.br/receita/66270-torta-de-maracuja.html, Torta de Maracujá ,,60.0,15
10442,https://www.tudogostoso.com.br/receita/66271-suco-de-melancia.html, Suco de melancia ,,5.0,6
10443,https://www.tudogostoso.com.br/receita/66276-torta-de-morango-simples.html, Torta de morango simples ,,30.0,9
10444,https://www.tudogostoso.com.br/receita/66279-bolo-maravilha-de-banana.html, Bolo maravilha de banana ,,60.0,20
10445,https://www.tudogostoso.com.br/receita/66286-geleia-de-abacaxi-com-pimenta.html, Geleia de abacaxi com pimenta ,,40.0,8
10446,https://www.tudogostoso.com.br/receita/66305-torta-de-limao.html, Torta de Limão ,,40.0,10
10447,https://www.tudogostoso.com.br/receita/66306-macarrao-ao-molho-cremoso-com-queijo.html, Macarrão ao molho cremoso com queijo ,,35.0,4
10448,https://www.tudogostoso.com.br/receita/66307-costela-de-boi-na-panela-de-pressao.html, Costela de boi na panela de pressão ,,80.0,10
10449,https://www.tudogostoso.com.br/receita/66312-pudim-de-laranja.html, Pudim de laranja ,,70.0,8
10450,https://www.tudogostoso.com.br/receita/66321-pao-rapido.html, Pão rápido ,,90.0,50
10451,https://www.tudogostoso.com.br/receita/66322-ravioli-de-queijo-brie-damasco-e-nozes-ao-molho-de-champagne.html," Ravioli de queijo brie, damasco e nozes ao molho de champagne ",,120.0,6
10452,https://www.tudogostoso.com.br/receita/66324-bolo-de-maracuja-pratico-e-gostoso.html, Bolo de maracujá – prático e gostoso ,,60.0,12
10453,https://www.tudogostoso.com.br/receita/66329-sopa-de-batata-baroa-com-alho-poro.html, Sopa de batata baroa com alho poró ,,35.0,3
10454,https://www.tudogostoso.com.br/receita/66330-chimarrao.html, Chimarrão ,,10.0,1
10455,https://www.tudogostoso.com.br/receita/66339-canjica.html, Canjica ,,60.0,20
10456,https://www.tudogostoso.com.br/receita/66343-cobertura-dura-para-bolo-de-cenoura.html, Cobertura dura para bolo de cenoura ,,5.0,1
10457,https://www.tudogostoso.com.br/receita/66345-empadao-de-palmito-com-iogurte.html, Empadão de palmito com iogurte ,,50.0,10
10458,https://www.tudogostoso.com.br/receita/66348-pave-de-sonho-de-valsa.html, Pavê de Sonho de Valsa ,,45.0,8
10459,https://www.tudogostoso.com.br/receita/66357-linguica-temperada-no-forno.html, Linguiça temperada no forno ,,30.0,3
10460,https://www.tudogostoso.com.br/receita/66368-massa-de-torta-salgada.html, Massa de torta salgada ,,45.0,20
10461,https://www.tudogostoso.com.br/receita/66392-bala-de-coco-caseira.html, Bala de coco caseira ,,40.0,100
10462,https://www.tudogostoso.com.br/receita/66400-ovo-frito.html, Ovo Frito ,,5.0,1
10463,https://www.tudogostoso.com.br/receita/66430-coxinha-vegan.html, Coxinha Vegan ,,60.0,30
10464,https://www.tudogostoso.com.br/receita/66457-batata-dourada.html, Batata dourada ,,15.0,4
10465,https://www.tudogostoso.com.br/receita/66462-panqueca-de-carne-moida.html, Panqueca de carne moída ,,90.0,6
10466,https://www.tudogostoso.com.br/receita/66464-pao-de-arroz-molhadinho-na-maquina-de-fazer-pao.html, Pão de arroz molhadinho na máquina de fazer pão ,,200.0,5
10467,https://www.tudogostoso.com.br/receita/66482-sorvete-de-tapioca-da-nanda.html, Sorvete de tapioca da Nanda ,,180.0,15
10468,https://www.tudogostoso.com.br/receita/66487-brigadeiro-tentacao-da-jessica.html, Brigadeiro tentação da Jessica ,,25.0,20
10469,https://www.tudogostoso.com.br/receita/66489-biscoito-de-polvilho-rapido.html, Biscoito de polvilho rápido ,,30.0,50
10470,https://www.tudogostoso.com.br/receita/66513-beijinho-de-micro-ondas.html, Beijinho de micro-ondas ,Microondas,30.0,30
10471,https://www.tudogostoso.com.br/receita/66517-bolo-arco-iris.html, Bolo arco-íris ,,75.0,20
10472,https://www.tudogostoso.com.br/receita/66527-bolo-formigueiro-de-liquidificador.html, Bolo formigueiro de liquidificador ,,60.0,8
10473,https://www.tudogostoso.com.br/receita/66543-bolo-floresta-negra.html, Bolo Floresta Negra ,,120.0,30
10474,https://www.tudogostoso.com.br/receita/66544-penne-ao-molho-de-mariscos.html, Penne ao molho de mariscos ,,40.0,4
